uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RN,SEPTICEMIA,DOMICILIO,"30 - 39",F,1
RN,SEPTICEMIA,HOSPITAL,"30 - 39",F,17
RN,SEPTICEMIA,HOSPITAL,"30 - 39",M,18
RN,SEPTICEMIA,OUTRO,"30 - 39",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RN,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
RN,SRAG,HOSPITAL,"30 - 39",F,3
RN,SRAG,HOSPITAL,"30 - 39",M,3
RN,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
RO,OUTRAS,DOMICILIO,"30 - 39",F,12
RO,OUTRAS,DOMICILIO,"30 - 39",M,20
RO,OUTRAS,HOSPITAL,"30 - 39",F,19
RO,OUTRAS,HOSPITAL,"30 - 39",M,31
RO,OUTRAS,OUTRO,"30 - 39",M,13
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RO,OUTRAS,VIA_PUBLICA,"30 - 39",F,4
RO,OUTRAS,VIA_PUBLICA,"30 - 39",M,32
RO,COVID,DOMICILIO,"30 - 39",F,2
RO,COVID,HOSPITAL,"30 - 39",F,101
RO,COVID,HOSPITAL,"30 - 39",M,123
RO,COVID,IGNORADO,"30 - 39",M,1
RO,COVID,OUTRO,"30 - 39",F,1
RO,COVID,OUTRO,"30 - 39",M,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,6
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
RO,PNEUMONIA,HOSPITAL,"30 - 39",F,6
RO,PNEUMONIA,HOSPITAL,"30 - 39",M,8
RO,SEPTICEMIA,HOSPITAL,"30 - 39",F,11
RO,SEPTICEMIA,HOSPITAL,"30 - 39",M,9
RO,SRAG,HOSPITAL,"30 - 39",F,1
RO,SRAG,HOSPITAL,"30 - 39",M,3
RR,OUTRAS,DOMICILIO,"30 - 39",F,5
RR,OUTRAS,DOMICILIO,"30 - 39",M,5
RR,OUTRAS,HOSPITAL,"30 - 39",F,12
RR,OUTRAS,HOSPITAL,"30 - 39",M,23
RR,OUTRAS,OUTRO,"30 - 39",M,2
RR,OUTRAS,VIA_PUBLICA,"30 - 39",M,3
RR,COVID,HOSPITAL,"30 - 39",F,27
RR,COVID,HOSPITAL,"30 - 39",M,24
RR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RR,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,2
RR,PNEUMONIA,HOSPITAL,"30 - 39",F,2
RR,PNEUMONIA,HOSPITAL,"30 - 39",M,2
RR,SEPTICEMIA,HOSPITAL,"30 - 39",F,5
RR,SEPTICEMIA,HOSPITAL,"30 - 39",M,1
RS,OUTRAS,DOMICILIO,"30 - 39",F,56
RS,OUTRAS,DOMICILIO,"30 - 39",M,99
RS,OUTRAS,HOSPITAL,"30 - 39",F,172
RS,OUTRAS,HOSPITAL,"30 - 39",M,199
RS,OUTRAS,IGNORADO,"30 - 39",F,6
RS,OUTRAS,IGNORADO,"30 - 39",M,6
RS,OUTRAS,OUTRO,"30 - 39",F,9
RS,OUTRAS,OUTRO,"30 - 39",M,24
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,21
RS,OUTRAS,VIA_PUBLICA,"30 - 39",F,3
RS,OUTRAS,VIA_PUBLICA,"30 - 39",M,16
RS,COVID,DOMICILIO,"30 - 39",F,3
RS,COVID,DOMICILIO,"30 - 39",M,12
RS,COVID,HOSPITAL,"30 - 39",F,407
RS,COVID,HOSPITAL,"30 - 39",M,518
RS,COVID,IGNORADO,"30 - 39",F,9
RS,COVID,IGNORADO,"30 - 39",M,10
RS,COVID,OUTRO,"30 - 39",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,9
RS,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,17
RS,COVID,VIA_PUBLICA,"30 - 39",F,1
RS,COVID,VIA_PUBLICA,"30 - 39",M,1
RS,INDETERMINADA,DOMICILIO,"30 - 39",F,4
RS,INDETERMINADA,DOMICILIO,"30 - 39",M,4
RS,INDETERMINADA,HOSPITAL,"30 - 39",F,2
RS,INDETERMINADA,HOSPITAL,"30 - 39",M,3
RS,INDETERMINADA,OUTRO,"30 - 39",M,2
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RS,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RS,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,18
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,36
RS,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,4
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
RS,PNEUMONIA,HOSPITAL,"30 - 39",F,43
RS,PNEUMONIA,HOSPITAL,"30 - 39",M,64
RS,PNEUMONIA,IGNORADO,"30 - 39",F,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
RS,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
RS,SEPTICEMIA,HOSPITAL,"30 - 39",F,63
RS,SEPTICEMIA,HOSPITAL,"30 - 39",M,63
RS,SEPTICEMIA,IGNORADO,"30 - 39",F,3
RS,SEPTICEMIA,IGNORADO,"30 - 39",M,1
RS,SEPTICEMIA,OUTRO,"30 - 39",F,1
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
RS,SRAG,HOSPITAL,"30 - 39",F,4
RS,SRAG,HOSPITAL,"30 - 39",M,5
RS,SRAG,IGNORADO,"30 - 39",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
SC,OUTRAS,DOMICILIO,"30 - 39",F,28
SC,OUTRAS,DOMICILIO,"30 - 39",I,1
SC,OUTRAS,DOMICILIO,"30 - 39",M,59
SC,OUTRAS,HOSPITAL,"30 - 39",F,104
SC,OUTRAS,HOSPITAL,"30 - 39",M,135
SC,OUTRAS,IGNORADO,"30 - 39",F,1
SC,OUTRAS,OUTRO,"30 - 39",F,3
SC,OUTRAS,OUTRO,"30 - 39",M,17
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,10
SC,OUTRAS,VIA_PUBLICA,"30 - 39",F,5
SC,OUTRAS,VIA_PUBLICA,"30 - 39",M,25
SC,COVID,DOMICILIO,"30 - 39",F,4
SC,COVID,DOMICILIO,"30 - 39",M,6
SC,COVID,HOSPITAL,"30 - 39",F,175
SC,COVID,HOSPITAL,"30 - 39",M,297
SC,COVID,IGNORADO,"30 - 39",F,2
SC,COVID,IGNORADO,"30 - 39",M,2
SC,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,3
SC,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,5
SC,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SC,INDETERMINADA,DOMICILIO,"30 - 39",M,3
SC,INDETERMINADA,HOSPITAL,"30 - 39",F,2
SC,INDETERMINADA,HOSPITAL,"30 - 39",M,1
SC,INDETERMINADA,OUTRO,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,22
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,13
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SC,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,1
SC,PNEUMONIA,DOMICILIO,"30 - 39",F,2
SC,PNEUMONIA,DOMICILIO,"30 - 39",M,2
SC,PNEUMONIA,HOSPITAL,"30 - 39",F,19
SC,PNEUMONIA,HOSPITAL,"30 - 39",M,37
SC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,2
SC,SEPTICEMIA,HOSPITAL,"30 - 39",F,33
SC,SEPTICEMIA,HOSPITAL,"30 - 39",M,42
SC,SEPTICEMIA,IGNORADO,"30 - 39",F,1
SC,SRAG,HOSPITAL,"30 - 39",F,2
SC,SRAG,HOSPITAL,"30 - 39",M,4
SE,OUTRAS,DOMICILIO,"30 - 39",F,3
SE,OUTRAS,DOMICILIO,"30 - 39",M,13
SE,OUTRAS,HOSPITAL,"30 - 39",F,23
SE,OUTRAS,HOSPITAL,"30 - 39",M,42
SE,OUTRAS,OUTRO,"30 - 39",M,2
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,10
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,21
SE,OUTRAS,VIA_PUBLICA,"30 - 39",M,7
SE,COVID,DOMICILIO,"30 - 39",M,2
SE,COVID,HOSPITAL,"30 - 39",F,52
SE,COVID,HOSPITAL,"30 - 39",M,114
SE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SE,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
SE,INDETERMINADA,DOMICILIO,"30 - 39",F,1
SE,INDETERMINADA,HOSPITAL,"30 - 39",F,1
SE,INDETERMINADA,HOSPITAL,"30 - 39",M,1
SE,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,3
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,12
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
SE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,2
SE,PNEUMONIA,HOSPITAL,"30 - 39",F,6
SE,PNEUMONIA,HOSPITAL,"30 - 39",M,6
SE,PNEUMONIA,IGNORADO,"30 - 39",F,1
SE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
SE,SEPTICEMIA,HOSPITAL,"30 - 39",F,11
SE,SEPTICEMIA,HOSPITAL,"30 - 39",M,18
SE,SRAG,HOSPITAL,"30 - 39",F,3
SE,SRAG,HOSPITAL,"30 - 39",M,2
SP,OUTRAS,DOMICILIO,"30 - 39",F,222
SP,OUTRAS,DOMICILIO,"30 - 39",M,606
SP,OUTRAS,HOSPITAL,"30 - 39",F,799
SP,OUTRAS,HOSPITAL,"30 - 39",I,2
SP,OUTRAS,HOSPITAL,"30 - 39",M,1278
SP,OUTRAS,IGNORADO,"30 - 39",F,5
SP,OUTRAS,IGNORADO,"30 - 39",I,58
SP,OUTRAS,IGNORADO,"30 - 39",M,14
SP,OUTRAS,OUTRO,"30 - 39",F,35
SP,OUTRAS,OUTRO,"30 - 39",M,191
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",F,65
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,151
SP,OUTRAS,POSTO_SAUDE,"30 - 39",F,2
SP,OUTRAS,POSTO_SAUDE,"30 - 39",M,4
SP,OUTRAS,VIA_PUBLICA,"30 - 39",F,43
SP,OUTRAS,VIA_PUBLICA,"30 - 39",M,367
SP,COVID,DOMICILIO,"30 - 39",F,28
SP,COVID,DOMICILIO,"30 - 39",M,46
SP,COVID,HOSPITAL,"30 - 39",F,1883
SP,COVID,HOSPITAL,"30 - 39",M,2891
SP,COVID,IGNORADO,"30 - 39",F,3
SP,COVID,IGNORADO,"30 - 39",M,7
SP,COVID,OUTRO,"30 - 39",F,22
SP,COVID,OUTRO,"30 - 39",M,25
SP,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,76
SP,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,102
SP,COVID,POSTO_SAUDE,"30 - 39",F,3
SP,COVID,POSTO_SAUDE,"30 - 39",M,5
SP,COVID,VIA_PUBLICA,"30 - 39",F,2
SP,COVID,VIA_PUBLICA,"30 - 39",M,1
SP,INDETERMINADA,DOMICILIO,"30 - 39",F,5
SP,INDETERMINADA,DOMICILIO,"30 - 39",M,33
SP,INDETERMINADA,HOSPITAL,"30 - 39",F,11
SP,INDETERMINADA,HOSPITAL,"30 - 39",M,13
SP,INDETERMINADA,OUTRO,"30 - 39",F,1
SP,INDETERMINADA,OUTRO,"30 - 39",M,8
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,4
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",F,1
SP,INDETERMINADA,VIA_PUBLICA,"30 - 39",M,8
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,15
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,30
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,172
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,169
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",F,1
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"30 - 39",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",F,5
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"30 - 39",M,8
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,13
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,14
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",F,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"30 - 39",M,3
SP,PNEUMONIA,DOMICILIO,"30 - 39",F,6
SP,PNEUMONIA,DOMICILIO,"30 - 39",M,19
SP,PNEUMONIA,HOSPITAL,"30 - 39",F,217
SP,PNEUMONIA,HOSPITAL,"30 - 39",M,387
SP,PNEUMONIA,OUTRO,"30 - 39",F,1
SP,PNEUMONIA,OUTRO,"30 - 39",M,4
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,12
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,17
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",F,1
SP,PNEUMONIA,VIA_PUBLICA,"30 - 39",M,2
SP,SEPTICEMIA,DOMICILIO,"30 - 39",F,2
SP,SEPTICEMIA,DOMICILIO,"30 - 39",M,6
SP,SEPTICEMIA,HOSPITAL,"30 - 39",F,255
SP,SEPTICEMIA,HOSPITAL,"30 - 39",M,342
SP,SEPTICEMIA,IGNORADO,"30 - 39",M,2
SP,SEPTICEMIA,OUTRO,"30 - 39",F,6
SP,SEPTICEMIA,OUTRO,"30 - 39",M,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",F,6
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"30 - 39",M,17
SP,SEPTICEMIA,POSTO_SAUDE,"30 - 39",M,1
SP,SEPTICEMIA,VIA_PUBLICA,"30 - 39",M,1
SP,SRAG,DOMICILIO,"30 - 39",F,1
SP,SRAG,DOMICILIO,"30 - 39",M,2
SP,SRAG,HOSPITAL,"30 - 39",F,25
SP,SRAG,HOSPITAL,"30 - 39",M,28
SP,SRAG,OUTRO,"30 - 39",M,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",F,1
SP,SRAG,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
TO,OUTRAS,DOMICILIO,"30 - 39",F,7
TO,OUTRAS,DOMICILIO,"30 - 39",M,19
TO,OUTRAS,HOSPITAL,"30 - 39",F,18
TO,OUTRAS,HOSPITAL,"30 - 39",M,22
TO,OUTRAS,OUTRO,"30 - 39",M,7
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"30 - 39",M,3
TO,OUTRAS,VIA_PUBLICA,"30 - 39",F,1
TO,OUTRAS,VIA_PUBLICA,"30 - 39",M,14
TO,COVID,DOMICILIO,"30 - 39",F,1
TO,COVID,DOMICILIO,"30 - 39",M,2
TO,COVID,HOSPITAL,"30 - 39",F,47
TO,COVID,HOSPITAL,"30 - 39",M,57
TO,COVID,OUTRO,"30 - 39",F,1
TO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",F,2
TO,COVID,OUTROS_SERVICOS_SAUDE,"30 - 39",M,1
TO,INDETERMINADA,HOSPITAL,"30 - 39",F,1
TO,INDETERMINADA,OUTRO,"30 - 39",M,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"30 - 39",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"30 - 39",M,6
TO,PNEUMONIA,HOSPITAL,"30 - 39",F,4
TO,PNEUMONIA,HOSPITAL,"30 - 39",M,11
TO,SEPTICEMIA,HOSPITAL,"30 - 39",F,5
TO,SEPTICEMIA,HOSPITAL,"30 - 39",M,7
AC,OUTRAS,DOMICILIO,"40 - 49",F,10
AC,OUTRAS,DOMICILIO,"40 - 49",M,19
AC,OUTRAS,HOSPITAL,"40 - 49",F,28
AC,OUTRAS,HOSPITAL,"40 - 49",M,28
AC,OUTRAS,OUTRO,"40 - 49",F,3
AC,OUTRAS,OUTRO,"40 - 49",M,9
AC,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
AC,OUTRAS,VIA_PUBLICA,"40 - 49",M,5
AC,COVID,DOMICILIO,"40 - 49",F,1
AC,COVID,DOMICILIO,"40 - 49",M,2
AC,COVID,HOSPITAL,"40 - 49",F,58
AC,COVID,HOSPITAL,"40 - 49",M,85
AC,COVID,OUTRO,"40 - 49",M,1
AC,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
AC,COVID,VIA_PUBLICA,"40 - 49",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,5
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,3
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AC,PNEUMONIA,HOSPITAL,"40 - 49",F,17
AC,PNEUMONIA,HOSPITAL,"40 - 49",M,26
AC,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AC,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
AC,SEPTICEMIA,HOSPITAL,"40 - 49",F,13
AC,SEPTICEMIA,HOSPITAL,"40 - 49",M,14
AC,SRAG,HOSPITAL,"40 - 49",F,2
AC,SRAG,HOSPITAL,"40 - 49",M,5
AL,OUTRAS,DOMICILIO,"40 - 49",F,38
AL,OUTRAS,DOMICILIO,"40 - 49",M,108
AL,OUTRAS,HOSPITAL,"40 - 49",F,95
AL,OUTRAS,HOSPITAL,"40 - 49",M,133
AL,OUTRAS,IGNORADO,"40 - 49",M,2
AL,OUTRAS,OUTRO,"40 - 49",F,6
AL,OUTRAS,OUTRO,"40 - 49",M,13
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
AL,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
AL,OUTRAS,VIA_PUBLICA,"40 - 49",M,31
AL,COVID,DOMICILIO,"40 - 49",F,2
AL,COVID,HOSPITAL,"40 - 49",F,132
AL,COVID,HOSPITAL,"40 - 49",M,196
AL,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
AL,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
AL,INDETERMINADA,DOMICILIO,"40 - 49",M,4
AL,INDETERMINADA,HOSPITAL,"40 - 49",F,1
AL,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AL,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,8
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,5
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,15
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,31
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AL,PNEUMONIA,DOMICILIO,"40 - 49",F,2
AL,PNEUMONIA,HOSPITAL,"40 - 49",F,18
AL,PNEUMONIA,HOSPITAL,"40 - 49",M,34
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
AL,SEPTICEMIA,DOMICILIO,"40 - 49",M,1
AL,SEPTICEMIA,HOSPITAL,"40 - 49",F,35
AL,SEPTICEMIA,HOSPITAL,"40 - 49",M,28
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
AL,SRAG,DOMICILIO,"40 - 49",F,1
AL,SRAG,HOSPITAL,"40 - 49",F,5
AL,SRAG,HOSPITAL,"40 - 49",M,14
AL,SRAG,OUTRO,"40 - 49",M,1
AM,OUTRAS,DOMICILIO,"40 - 49",F,52
AM,OUTRAS,DOMICILIO,"40 - 49",M,72
AM,OUTRAS,HOSPITAL,"40 - 49",F,109
AM,OUTRAS,HOSPITAL,"40 - 49",M,115
AM,OUTRAS,IGNORADO,"40 - 49",I,1
AM,OUTRAS,IGNORADO,"40 - 49",M,1
AM,OUTRAS,OUTRO,"40 - 49",F,9
AM,OUTRAS,OUTRO,"40 - 49",M,26
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AM,OUTRAS,VIA_PUBLICA,"40 - 49",F,2
AM,OUTRAS,VIA_PUBLICA,"40 - 49",M,22
AM,COVID,AMBULANCIA,"40 - 49",F,1
AM,COVID,DOMICILIO,"40 - 49",F,7
AM,COVID,DOMICILIO,"40 - 49",M,12
AM,COVID,HOSPITAL,"40 - 49",F,297
AM,COVID,HOSPITAL,"40 - 49",M,394
AM,COVID,OUTRO,"40 - 49",F,15
AM,COVID,OUTRO,"40 - 49",M,20
AM,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
AM,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
AM,INDETERMINADA,DOMICILIO,"40 - 49",F,1
AM,INDETERMINADA,DOMICILIO,"40 - 49",M,6
AM,INDETERMINADA,HOSPITAL,"40 - 49",M,1
AM,INDETERMINADA,OUTRO,"40 - 49",F,1
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,2
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,16
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,17
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,3
AM,PNEUMONIA,DOMICILIO,"40 - 49",M,2
AM,PNEUMONIA,HOSPITAL,"40 - 49",F,32
AM,PNEUMONIA,HOSPITAL,"40 - 49",M,47
AM,PNEUMONIA,OUTRO,"40 - 49",F,3
AM,PNEUMONIA,OUTRO,"40 - 49",M,3
AM,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,46
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,51
AM,SEPTICEMIA,OUTRO,"40 - 49",M,5
AM,SRAG,DOMICILIO,"40 - 49",F,4
AM,SRAG,DOMICILIO,"40 - 49",M,2
AM,SRAG,HOSPITAL,"40 - 49",F,41
AM,SRAG,HOSPITAL,"40 - 49",M,46
AM,SRAG,OUTRO,"40 - 49",M,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,OUTRAS,DOMICILIO,"40 - 49",F,4
AP,OUTRAS,DOMICILIO,"40 - 49",M,7
AP,OUTRAS,HOSPITAL,"40 - 49",F,11
AP,OUTRAS,HOSPITAL,"40 - 49",M,22
AP,OUTRAS,OUTRO,"40 - 49",F,1
AP,OUTRAS,OUTRO,"40 - 49",M,2
AP,OUTRAS,VIA_PUBLICA,"40 - 49",F,1
AP,OUTRAS,VIA_PUBLICA,"40 - 49",M,3
AP,COVID,DOMICILIO,"40 - 49",M,1
AP,COVID,HOSPITAL,"40 - 49",F,29
AP,COVID,HOSPITAL,"40 - 49",M,68
AP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
AP,COVID,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
AP,COVID,POSTO_SAUDE,"40 - 49",M,3
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,3
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,7
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,9
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,5
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,4
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,12
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
BA,OUTRAS,DOMICILIO,"40 - 49",F,239
BA,OUTRAS,DOMICILIO,"40 - 49",M,494
BA,OUTRAS,HOSPITAL,"40 - 49",F,459
BA,OUTRAS,HOSPITAL,"40 - 49",M,550
BA,OUTRAS,IGNORADO,"40 - 49",F,2
BA,OUTRAS,IGNORADO,"40 - 49",M,12
BA,OUTRAS,OUTRO,"40 - 49",F,23
BA,OUTRAS,OUTRO,"40 - 49",M,75
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,58
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,81
